filename,target,fold,trio_index
unwanted_sounds/music/music_33.wav,unknown,8,8
unwanted_sounds/music/music_05.wav,unknown,8,8
unwanted_sounds/music/music_12.wav,unknown,9,8
unwanted_sounds/music/music_31.wav,unknown,9,8
unwanted_sounds/music/music_25.wav,unknown,9,8
unwanted_sounds/music/music_26.wav,unknown,9,8
unwanted_sounds/music/music_37.wav,unknown,10,8
unwanted_sounds/music/music_11.wav,unknown,10,8
unwanted_sounds/music/music_04.wav,unknown,10,8
unwanted_sounds/music/music_10.wav,unknown,10,8
unwanted_sounds/pots_and_pans/pots_and_pans_08.wav,unknown,1,8
unwanted_sounds/pots_and_pans/pots_and_pans_02.wav,unknown,1,8
unwanted_sounds/pots_and_pans/pots_and_pans_18.wav,unknown,1,8
unwanted_sounds/pots_and_pans/pots_and_pans_16.wav,unknown,1,8
unwanted_sounds/pots_and_pans/pots_and_pans_15.wav,unknown,2,8
unwanted_sounds/pots_and_pans/pots_and_pans_09.wav,unknown,2,8
unwanted_sounds/pots_and_pans/pots_and_pans_07.wav,unknown,2,8
unwanted_sounds/pots_and_pans/pots_and_pans_06.wav,unknown,2,8
unwanted_sounds/pots_and_pans/pots_and_pans_28.wav,unknown,3,8
unwanted_sounds/pots_and_pans/pots_and_pans_39.wav,unknown,3,8
unwanted_sounds/pots_and_pans/pots_and_pans_01.wav,unknown,3,8
unwanted_sounds/pots_and_pans/pots_and_pans_03.wav,unknown,3,8
unwanted_sounds/pots_and_pans/pots_and_pans_34.wav,unknown,4,8
unwanted_sounds/pots_and_pans/pots_and_pans_40.wav,unknown,4,8
unwanted_sounds/pots_and_pans/pots_and_pans_17.wav,unknown,4,8
unwanted_sounds/pots_and_pans/pots_and_pans_20.wav,unknown,4,8
unwanted_sounds/pots_and_pans/pots_and_pans_30.wav,unknown,5,8
unwanted_sounds/pots_and_pans/pots_and_pans_38.wav,unknown,5,8
unwanted_sounds/pots_and_pans/pots_and_pans_32.wav,unknown,5,8
unwanted_sounds/pots_and_pans/pots_and_pans_21.wav,unknown,5,8
unwanted_sounds/pots_and_pans/pots_and_pans_23.wav,unknown,6,8
unwanted_sounds/pots_and_pans/pots_and_pans_14.wav,unknown,6,8
unwanted_sounds/pots_and_pans/pots_and_pans_27.wav,unknown,6,8
unwanted_sounds/pots_and_pans/pots_and_pans_36.wav,unknown,6,8
unwanted_sounds/pots_and_pans/pots_and_pans_35.wav,unknown,7,8
unwanted_sounds/pots_and_pans/pots_and_pans_13.wav,unknown,7,8
unwanted_sounds/pots_and_pans/pots_and_pans_19.wav,unknown,7,8
unwanted_sounds/pots_and_pans/pots_and_pans_24.wav,unknown,7,8
unwanted_sounds/pots_and_pans/pots_and_pans_29.wav,unknown,8,8
unwanted_sounds/pots_and_pans/pots_and_pans_22.wav,unknown,8,8
unwanted_sounds/pots_and_pans/pots_and_pans_33.wav,unknown,8,8
unwanted_sounds/pots_and_pans/pots_and_pans_05.wav,unknown,8,8
unwanted_sounds/pots_and_pans/pots_and_pans_12.wav,unknown,9,8
unwanted_sounds/pots_and_pans/pots_and_pans_31.wav,unknown,9,8
unwanted_sounds/pots_and_pans/pots_and_pans_25.wav,unknown,9,8
unwanted_sounds/pots_and_pans/pots_and_pans_26.wav,unknown,9,8
unwanted_sounds/pots_and_pans/pots_and_pans_37.wav,unknown,10,8
unwanted_sounds/pots_and_pans/pots_and_pans_11.wav,unknown,10,8
unwanted_sounds/pots_and_pans/pots_and_pans_04.wav,unknown,10,8
unwanted_sounds/pots_and_pans/pots_and_pans_10.wav,unknown,10,8
unwanted_sounds/steps/steps_08.wav,unknown,1,8
unwanted_sounds/steps/steps_02.wav,unknown,1,8
unwanted_sounds/steps/steps_18.wav,unknown,1,8
unwanted_sounds/steps/steps_16.wav,unknown,1,8
unwanted_sounds/steps/steps_15.wav,unknown,2,8
unwanted_sounds/steps/steps_09.wav,unknown,2,8
unwanted_sounds/steps/steps_07.wav,unknown,2,8
unwanted_sounds/steps/steps_06.wav,unknown,2,8
unwanted_sounds/steps/steps_28.wav,unknown,3,8
unwanted_sounds/steps/steps_39.wav,unknown,3,8
unwanted_sounds/steps/steps_01.wav,unknown,3,8
unwanted_sounds/steps/steps_03.wav,unknown,3,8
unwanted_sounds/steps/steps_34.wav,unknown,4,8
unwanted_sounds/steps/steps_40.wav,unknown,4,8
unwanted_sounds/steps/steps_17.wav,unknown,4,8
unwanted_sounds/steps/steps_20.wav,unknown,4,8
unwanted_sounds/steps/steps_30.wav,unknown,5,8
unwanted_sounds/steps/steps_38.wav,unknown,5,8
unwanted_sounds/steps/steps_32.wav,unknown,5,8
unwanted_sounds/steps/steps_21.wav,unknown,5,8
unwanted_sounds/steps/steps_23.wav,unknown,6,8
unwanted_sounds/steps/steps_14.wav,unknown,6,8
unwanted_sounds/steps/steps_27.wav,unknown,6,8
unwanted_sounds/steps/steps_36.wav,unknown,6,8
unwanted_sounds/steps/steps_35.wav,unknown,7,8
unwanted_sounds/steps/steps_13.wav,unknown,7,8
unwanted_sounds/steps/steps_19.wav,unknown,7,8
unwanted_sounds/steps/steps_24.wav,unknown,7,8
unwanted_sounds/steps/steps_29.wav,unknown,8,8
unwanted_sounds/steps/steps_22.wav,unknown,8,8
unwanted_sounds/steps/steps_33.wav,unknown,8,8
unwanted_sounds/steps/steps_05.wav,unknown,8,8
unwanted_sounds/steps/steps_12.wav,unknown,9,8
unwanted_sounds/steps/steps_31.wav,unknown,9,8
unwanted_sounds/steps/steps_25.wav,unknown,9,8
unwanted_sounds/steps/steps_26.wav,unknown,9,8
unwanted_sounds/steps/steps_37.wav,unknown,10,8
unwanted_sounds/steps/steps_11.wav,unknown,10,8
unwanted_sounds/steps/steps_04.wav,unknown,10,8
unwanted_sounds/steps/steps_10.wav,unknown,10,8
unwanted_sounds/water/water_08.wav,unknown,1,8
unwanted_sounds/water/water_02.wav,unknown,1,8
unwanted_sounds/water/water_18.wav,unknown,1,8
unwanted_sounds/water/water_16.wav,unknown,1,8
unwanted_sounds/water/water_15.wav,unknown,2,8
unwanted_sounds/water/water_09.wav,unknown,2,8
unwanted_sounds/water/water_07.wav,unknown,2,8
unwanted_sounds/water/water_06.wav,unknown,2,8
unwanted_sounds/water/water_28.wav,unknown,3,8
unwanted_sounds/water/water_39.wav,unknown,3,8
unwanted_sounds/water/water_01.wav,unknown,3,8
unwanted_sounds/water/water_03.wav,unknown,3,8
unwanted_sounds/water/water_34.wav,unknown,4,8
unwanted_sounds/water/water_40.wav,unknown,4,8
unwanted_sounds/water/water_17.wav,unknown,4,8
unwanted_sounds/water/water_20.wav,unknown,4,8
unwanted_sounds/water/water_30.wav,unknown,5,8
unwanted_sounds/water/water_38.wav,unknown,5,8
unwanted_sounds/water/water_32.wav,unknown,5,8
unwanted_sounds/water/water_21.wav,unknown,5,8
unwanted_sounds/water/water_23.wav,unknown,6,8
unwanted_sounds/water/water_14.wav,unknown,6,8
unwanted_sounds/water/water_27.wav,unknown,6,8
unwanted_sounds/water/water_36.wav,unknown,6,8
unwanted_sounds/water/water_35.wav,unknown,7,8
unwanted_sounds/water/water_13.wav,unknown,7,8
unwanted_sounds/water/water_19.wav,unknown,7,8
unwanted_sounds/water/water_24.wav,unknown,7,8
unwanted_sounds/water/water_29.wav,unknown,8,8
unwanted_sounds/water/water_22.wav,unknown,8,8
unwanted_sounds/water/water_33.wav,unknown,8,8
unwanted_sounds/water/water_05.wav,unknown,8,8
unwanted_sounds/water/water_12.wav,unknown,9,8
unwanted_sounds/water/water_31.wav,unknown,9,8
unwanted_sounds/water/water_25.wav,unknown,9,8
unwanted_sounds/water/water_26.wav,unknown,9,8
unwanted_sounds/water/water_37.wav,unknown,10,8
unwanted_sounds/water/water_11.wav,unknown,10,8
unwanted_sounds/water/water_04.wav,unknown,10,8
unwanted_sounds/water/water_10.wav,unknown,10,8
